in order time, x, y, psix, psiy, psiz, xdot, ydot, psidot
0.16, 1.9307, 0.5888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.17, 1.9306979001276137, 0.5887999709015851, -4.047260855806567e-05, 0.004007296920728249, -1.9649709553663832e-05, -0.0001236935085614053, 8.543990093301564e-07, -0.00010737366359290894, 0.0, 0.0
0.18, 1.9306984778469587, 0.5887999735363485, -3.870367094763146e-05, 0.0029055834861485153, -2.5180613133308068e-05, -0.00018556205110996447, 4.834599022230231e-07, -3.6397231490079835e-05, 0.0, 0.0
0.19, 1.9306984850532178, 0.5887999741420281, -3.844003314133474e-05, 0.00289256119837574, -2.4148919590806467e-05, -0.00018643508522601625, 3.42534229821074e-07, -4.206114680390653e-05, 0.0, 0.0
0.2, 1.9306984857702438, 0.5887999742347317, -3.850860264820591e-05, 0.00289201983690177, -2.4379800791957947e-05, -0.00018657880160093967, 3.2419168049577315e-07, -4.181634699653532e-05, 0.0, 0.0
0.21, 1.9306984863839525, 0.5887999742495601, -3.8514528109546014e-05, 0.0028919969827311894, -2.4404035885095482e-05, -0.00018658392944207163, 3.201979803315886e-07, -4.1679487778718606e-05, 0.0, 0.0
0.22, 1.930698487124783, 0.5887999742473677, -3.851792206548047e-05, 0.0028920338296305726, -2.4408260444087108e-05, -0.00018656875426826386, 3.1933581823686744e-07, -4.168293558840482e-05, 0.0, 0.0
0.23, 1.9306984881578417, 0.5887999742397486, -3.85203626827273e-05, 0.0028920806642577994, -2.4407300066901385e-05, -0.0001865465361320629, 3.1893930774854673e-07, -4.16820856634204e-05, 0.0, 0.0
0.24, 1.930698489204325, 0.5887999742318988, -3.8521761040423585e-05, 0.0028921194344831863, -2.4403966488623504e-05, -0.00018652533394519126, 3.187673794718623e-07, -4.168336200071849e-05, 0.0, 0.0
0.25, 1.930698490610264, 0.5887999742224691, -3.8523073315538655e-05, 0.0028921625504024348, -2.4399209972560977e-05, -0.0001864987134716863, 3.186407582811502e-07, -4.1685528727762505e-05, 0.0, 0.0
0.26, 1.9306984923032335, 0.5887999742127094, -3.852427059754804e-05, 0.0028922056675684945, -2.4393956464846803e-05, -0.00018646888189272694, 3.1854373702497323e-07, -4.1688008733054595e-05, 0.0, 0.0
0.27, 1.9306984943153322, 0.5887999742028076, -3.85254182629564e-05, 0.0028922487827157594, -2.4388487849925487e-05, -0.00018643584089086818, 3.1845944327197884e-07, -4.169062827298592e-05, 0.0, 0.0
0.28, 1.9306984966786516, 0.5887999741928451, -3.8526544566441545e-05, 0.0028922918959822397, -2.4382926032199223e-05, -0.0001863995906754556, 3.1838065713430366e-07, -4.169330765556961e-05, 0.0, 0.0
0.29, 1.9306984997222663, 0.5887999741818571, -3.85277730976628e-05, 0.0028923393186767996, -2.4376761639474835e-05, -0.00018635600902771395, 3.1829663284419755e-07, -4.169628328316982e-05, 0.0, 0.0
0.3, 1.9306985025873236, 0.5887999741728572, -3.8528774770020554e-05, 0.0028923781176818284, -2.4371701628073465e-05, -0.00018631746314791048, 3.182288051223293e-07, -4.1698727383172066e-05, 0.0, 0.0
0.31, 1.9306985061968573, 0.5887999741628533, -3.852988614682525e-05, 0.0028924212262938995, -2.436607078363423e-05, -0.0001862715856995262, 3.1815377288154297e-07, -4.1701446758199086e-05, 0.0, 0.0
0.32, 1.9306985102859788, 0.5887999741528475, -3.8530996763771096e-05, 0.00289246433348471, -2.436043462034738e-05, -0.00018622249923243387, 3.180790356739365e-07, -4.1704167925473046e-05, 0.0, 0.0
0.33, 1.9306993583898617, 0.5887999741243253, -3.814058576061385e-05, 0.002887762172959774, -2.3597293389874896e-05, -9.18408456929647e-06, 2.695205117318425e-07, -3.736867112765156e-05, 0.0, 0.0
0.34, 1.9307012087742945, 0.5887999738497891, -3.7853392427358856e-05, 0.0028923693265976392, -2.2506420583840075e-05, 6.943044218344512e-08, 3.088382201516321e-07, -3.9259303946458054e-05, 0.0, 0.0
0.35, 1.9307030765098592, 0.5887999737933531, -3.784583102108653e-05, 0.0028925872392309548, -2.2423578216327434e-05, 1.2680488307263162e-07, 3.1863457727020284e-07, -3.968780633402316e-05, 0.0, 0.0
0.36, 1.9307049443299773, 0.5887999737758877, -3.7844917901158584e-05, 0.0028926373594321373, -2.2401396886827847e-05, 1.2318592192741553e-07, 3.199897220170763e-07, -3.969115108339819e-05, 0.0, 0.0
0.37, 1.930706812132346, 0.5887999737648089, -3.784356891661524e-05, 0.0028926818157344143, -2.2381380509633657e-05, 1.2156948735750697e-07, 3.202047041577557e-07, -3.969031816992779e-05, 0.0, 0.0
0.38, 1.9307086799273563, 0.5887999737552871, -3.7842580874458635e-05, 0.0028927259225512004, -2.236275491379839e-05, 1.2023355202138322e-07, 3.202117431668594e-07, -3.968854210673964e-05, 0.0, 0.0
0.39, 1.9307105477161288, 0.588799973746283, -3.78417801063565e-05, 0.0028927700357903167, -2.234446501960147e-05, 1.1891022238332037e-07, 3.201629482118698e-07, -3.968620574230772e-05, 0.0, 0.0
0.4, 1.9307124154986464, 0.5887999737374785, -3.784106636028684e-05, 0.0028928141858267555, -2.2326057405411343e-05, 1.1757801877211376e-07, 3.2009438751538036e-07, -3.968367866846814e-05, 0.0, 0.0
0.41, 1.930714283274832, 0.5887999737287535, -3.784039576015145e-05, 0.002892858374956827, -2.2307345477417634e-05, 1.1623885068322011e-07, 3.2001786074908745e-07, -3.968108846098597e-05, 0.0, 0.0
