in order time, x, y, psi, xdot, ydot, psidot
5.4, 1.93162798106542, 0.5887999697686156, 3.470383874369677e-05, -6.398923854519431e-07, 2.761846559752169e-07, -3.88297811263218e-05, 0.0, 0.0
5.5, 1.9316387913213082, 0.5887999697271267, 3.59045454902167e-05, -6.496625247483603e-07, 2.75618168050048e-07, -3.882223221222797e-05, 0.0, 0.0
5.6, 1.931657428986181, 0.5887999696560567, 3.800004375412777e-05, -6.665511140284061e-07, 2.74639563976155e-07, -3.8809354402398894e-05, 0.0, 0.0
5.7, 1.9316760657521108, 0.5887999695855807, 4.012737744896931e-05, -6.834947077531358e-07, 2.7365858524486074e-07, -3.8796649803761545e-05, 0.0, 0.0
5.8, 1.9316947016149655, 0.5887999695157072, 4.2286306527146406e-05, -7.00492581096995e-07, 2.7267520573134656e-07, -3.8784117602140814e-05, 0.0, 0.0
5.9, 1.931713336570628, 0.5887999694464447, 4.447659253586622e-05, -7.175445652178028e-07, 2.7168954301483086e-07, -3.87717569122579e-05, 0.0, 0.0
6.0, 1.931731970614998, 0.5887999693778025, 4.669799869871117e-05, -7.34650349020063e-07, 2.707015388179171e-07, -3.875956711450557e-05, 0.0, 0.0
6.1, 1.9317506037439918, 0.5887999693097886, 4.8950289858145573e-05, -7.518098284569588e-07, 2.697113054404876e-07, -3.874754740162624e-05, 0.0, 0.0
6.2, 1.9317692359535399, 0.5887999692424115, 5.123323264399185e-05, -7.690223796447604e-07, 2.6871878569088785e-07, -3.87356965362947e-05, 0.0, 0.0
6.3, 1.93178786723959, 0.5887999691756797, 5.354659565690306e-05, -7.862878199154321e-07, 2.6772407019142125e-07, -3.8724014118966606e-05, 0.0, 0.0
6.4, 1.931806497598105, 0.5887999691096016, 5.589014858470179e-05, -8.036059384556736e-07, 2.667271631470948e-07, -3.871249889631915e-05, 0.0, 0.0
6.5, 1.9318251270250633, 0.588799969044186, 5.826366325409514e-05, -8.209762447893628e-07, 2.657280734129687e-07, -3.870115038223372e-05, 0.0, 0.0
6.6, 1.931843755516463, 0.5887999689794409, 6.066691290583021e-05, -8.383985736643289e-07, 2.647268724232499e-07, -3.868996727612699e-05, 0.0, 0.0
6.7, 1.9318623830683126, 0.5887999689153742, 6.309967247285995e-05, -8.558724753661689e-07, 2.6372357731824975e-07, -3.867894888023002e-05, 0.0, 0.0
6.8, 1.9318810096766401, 0.5887999688519948, 6.55617182298812e-05, -8.733976960024624e-07, 2.6271816265852795e-07, -3.8668094316749604e-05, 0.0, 0.0
6.9, 1.9318996353374904, 0.5887999687893102, 6.805282862313389e-05, -8.90974301191212e-07, 2.6171072199770804e-07, -3.8657402626917015e-05, 0.0, 0.0
7.0, 1.9319182600469205, 0.5887999687273285, 7.0572783384181e-05, -9.086013283809546e-07, 2.607012635845187e-07, -3.86468728615366e-05, 0.0, 0.0
7.1, 1.9319368838010043, 0.5887999686660584, 7.312136351797284e-05, -9.262789199945202e-07, 2.5968982875108294e-07, -3.863650407446758e-05, 0.0, 0.0
7.2, 1.9319804464553314, 0.5887999875767923, 8.051589366647755e-05, 0.010977415745201821, 1.8513493592501741e-06, -0.00012660034323871147, 0.05000000074505806, 0.0
7.3, 1.9334922287820213, 0.5887999738964511, 0.00027816786668292026, 0.014997165096605833, 2.942348918446241e-07, -6.181705585724336e-06, 0.05000000074505806, 0.0
7.4, 1.935010632019619, 0.5887999831120572, 0.0004810319384123103, 0.014995344746018886, 3.1306355375419967e-07, -6.512021464966538e-06, 0.05000000074505806, 0.0
7.5, 1.9365288944806691, 0.5887999971965142, 0.0006845501014726656, 0.014993502993425513, 3.328087211185823e-07, -6.89556888160758e-06, 0.05000000074505806, 0.0
7.6, 1.9380470146847457, 0.5888000161740441, 0.0008887053171979375, 0.014991633961548022, 3.5361778210550284e-07, -7.3382057316794035e-06, 0.05000000074505806, 0.0
7.7, 1.939604610079923, 0.5888000581787175, 0.0010679954242145595, 0.027803848650979734, 1.2032060054499848e-06, -0.00011774403315894928, 0.10000000149011612, 0.0
7.8, 1.944484011673816, 0.5888001591664008, 0.0017213606186540448, 0.07497906071359335, 9.137108279313532e-07, 0.00015920319255495794, 0.25, 0.0
7.9, 1.9543160781939017, 0.5888005203995977, 0.0029651380593547867, 0.11996858218308439, 5.3620563220981496e-06, 0.00019307573516845887, 0.4000000059604645, 0.0
8.0, 1.969012538189003, 0.5888014344879317, 0.004664577066707726, 0.1696011220777763, 4.613357268124343e-05, -4.085094523038656e-05, 0.6000000238418579, 0.0
8.1, 1.9887296541309913, 0.5888042974804495, 0.006540786296853445, 0.22718731849915236, 3.845912071997402e-05, 0.00030115608420816487, 0.75, 0.0
8.2, 2.0112599536455495, 0.5888089085588882, 0.00819094568112604, 0.23087473448448007, 3.9761620854842005e-05, 0.00031510478635610845, 0.75, 0.0
8.3, 2.034562535288945, 0.5888134484126222, 0.010267829336872229, 0.24349815314488252, 5.357202658887481e-05, 0.00039302399106025095, 0.75, 0.06092348322272301
8.4, 2.058827371632196, 0.5889327217968094, 0.20547204017017132, 0.25424264104412414, 0.0011950527478316823, 0.0400164620351113, 0.75, 0.06092348322272301
8.5, 2.0855502127930845, 0.5890892657151816, 0.45875983136567144, 0.28327229273358845, 0.0022931842213482507, 0.03369928946958897, 0.75, 0.06092348322272301
8.6, 2.110292255265654, 0.5893276759285799, 0.6378715000215422, 0.2300456428694839, 0.002531207292825884, 0.0224244320728351, 0.75, 0.06092348322272301
